3578,3855,6,429240,2017-07-05,8:30:00 AM,812,0,173.34,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3579,3856,6,429360,2017-07-05,8:32:00 AM,503,0,201.73,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3580,3857,6,429480,2017-07-05,8:34:00 AM,553,0,158.96,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3581,3858,6,429600,2017-07-05,8:36:00 AM,553,0,184.98,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3582,3859,6,429720,2017-07-05,8:38:00 AM,714,0,181.02,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3583,3860,6,429840,2017-07-05,8:40:00 AM,692,0,224.8,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3584,3861,6,429960,2017-07-05,8:42:00 AM,487,0,229.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3585,3862,6,430080,2017-07-05,8:44:00 AM,427,0,239.89,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3586,3863,6,430200,2017-07-05,8:46:00 AM,629,0,112.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3587,3864,6,430320,2017-07-05,8:48:00 AM,1628,0,125.26,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,3865,6,430440,2017-07-05,8:50:00 AM,1152,0,59.97,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3589,3866,6,430560,2017-07-05,8:52:00 AM,1628,0,430.54,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3590,3867,6,430680,2017-07-05,8:54:00 AM,1964,0,1479.87,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3591,3868,6,430800,2017-07-05,8:56:00 AM,1348,0,16.71,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,3869,6,430920,2017-07-05,8:58:00 AM,1348,0,74.48,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,3870,6,431040,2017-07-05,9:00:00 AM,629,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,3871,6,431160,2017-07-05,9:02:00 AM,1307,0,33.42,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,3872,6,431280,2017-07-05,9:04:00 AM,536,0,39.74,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3596,3873,6,431400,2017-07-05,9:06:00 AM,307,0,17.45,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,3874,6,431520,2017-07-05,9:08:00 AM,387,0,23.12,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,3875,6,431640,2017-07-05,9:10:00 AM,670,0,19.87,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,3876,6,431760,2017-07-05,9:12:00 AM,923,0,64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,3877,6,431880,2017-07-05,9:14:00 AM,412,0,34.9,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,3878,6,432000,2017-07-05,9:16:00 AM,1152,0,65.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,3879,6,432120,2017-07-05,9:18:00 AM,714,0,24.68,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,3880,6,432240,2017-07-05,9:20:00 AM,340,0,17.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,3881,6,432360,2017-07-05,9:22:00 AM,198,0,14.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,3882,6,432480,2017-07-05,9:24:00 AM,139,0,14.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,3883,6,432600,2017-07-05,9:26:00 AM,762,0,30.64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,3884,6,432720,2017-07-05,9:28:00 AM,1116,0,16.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,3885,6,432840,2017-07-05,9:30:00 AM,14,0,14.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3609,3886,6,432960,2017-07-05,9:32:00 AM,1577,0,16,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,3887,6,433080,2017-07-05,9:34:00 AM,1015,0,32,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,3888,6,433200,2017-07-05,9:36:00 AM,243,0,11.31,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,3889,6,433320,2017-07-05,9:38:00 AM,106,0,18.62,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,3890,6,433440,2017-07-05,9:40:00 AM,297,0,14.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,3891,6,433560,2017-07-05,9:42:00 AM,185,0,15.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,3892,6,433680,2017-07-05,9:44:00 AM,714,0,50.43,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,3893,6,433800,2017-07-05,9:46:00 AM,1048,0,86.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,3894,6,433920,2017-07-05,9:48:00 AM,243,0,65.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,3895,6,434040,2017-07-05,9:50:00 AM,251,0,98.7,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,3896,6,434160,2017-07-05,9:52:00 AM,455,0,48.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,3897,6,434280,2017-07-05,9:54:00 AM,251,0,20.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,3898,6,434400,2017-07-05,9:56:00 AM,553,0,26.33,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,3899,6,434520,2017-07-05,9:58:00 AM,387,0,15.32,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,3900,6,434640,2017-07-05,10:00:00 AM,318,0,16.71,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3624,3901,6,434760,2017-07-05,10:02:00 AM,608,0,16.71,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,3902,6,434880,2017-07-05,10:04:00 AM,387,0,16,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,3903,6,435000,2017-07-05,10:06:00 AM,471,0,14.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,3904,6,435120,2017-07-05,10:08:00 AM,297,0,16.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,3905,6,435240,2017-07-05,10:10:00 AM,570,0,24.15,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,3906,6,435360,2017-07-05,10:12:00 AM,318,0,13.45,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,3907,6,435480,2017-07-05,10:14:00 AM,375,0,15.32,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,3908,6,435600,2017-07-05,10:16:00 AM,297,0,14.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,3909,6,435720,2017-07-05,10:18:00 AM,536,0,15.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,3910,6,435840,2017-07-05,10:20:00 AM,629,0,30.64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,3911,6,435960,2017-07-05,10:22:00 AM,455,0,16.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,3912,6,436080,2017-07-05,10:24:00 AM,608,0,16,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,3913,6,436200,2017-07-05,10:26:00 AM,518,0,15.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,3914,6,436320,2017-07-05,10:28:00 AM,387,0,18.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,3915,6,436440,2017-07-05,10:30:00 AM,1152,0,19.44,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,3916,6,436560,2017-07-05,10:32:00 AM,1307,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,3917,6,436680,2017-07-05,10:34:00 AM,608,0,34.9,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,3918,6,436800,2017-07-05,10:36:00 AM,714,0,19.87,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,3919,6,436920,2017-07-05,10:38:00 AM,185,0,15.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,3920,6,437040,2017-07-05,10:40:00 AM,839,0,32.7,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,3921,6,437160,2017-07-05,10:42:00 AM,427,0,25.77,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,3922,6,437280,2017-07-05,10:44:00 AM,387,0,16.71,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,3923,6,437400,2017-07-05,10:46:00 AM,570,0,17.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,3924,6,437520,2017-07-05,10:48:00 AM,235,0,18.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,3925,6,437640,2017-07-05,10:50:00 AM,923,0,17.45,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,3926,6,437760,2017-07-05,10:52:00 AM,553,0,24.15,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3650,3927,6,437880,2017-07-05,10:54:00 AM,412,0,13.45,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,3928,6,438000,2017-07-05,10:56:00 AM,297,0,17.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,3929,6,438120,2017-07-05,10:58:00 AM,340,0,14.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,3930,6,438240,2017-07-05,11:00:00 AM,692,0,24.15,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,3931,6,438360,2017-07-05,11:02:00 AM,1964,0,74.48,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,3932,6,438480,2017-07-05,11:04:00 AM,2520,0,145.76,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,3933,6,438600,2017-07-05,11:06:00 AM,2091,0,523.21,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,3934,6,438720,2017-07-05,11:08:00 AM,1734,0,10856.34,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,3935,6,438840,2017-07-05,11:10:00 AM,953,0,3090.77,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,3936,6,438960,2017-07-05,11:12:00 AM,553,0,1579.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3660,3937,6,439080,2017-07-05,11:14:00 AM,297,0,2138.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,3938,6,439200,2017-07-05,11:16:00 AM,787,0,1357.04,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,3939,6,439320,2017-07-05,11:18:00 AM,1348,0,4096,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,3940,6,439440,2017-07-05,11:20:00 AM,1307,0,3444.31,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,3941,6,439560,2017-07-05,11:22:00 AM,1348,0,152.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,3942,6,439680,2017-07-05,11:24:00 AM,1226,0,103.07,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,3943,6,439800,2017-07-05,11:26:00 AM,1226,0,81.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,3944,6,439920,2017-07-05,11:28:00 AM,1628,0,10.6,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,3945,6,440040,2017-07-05,11:30:00 AM,1081,0,88.57,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,3946,6,440160,2017-07-05,11:32:00 AM,762,0,20.3,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,3947,6,440280,2017-07-05,11:34:00 AM,297,0,14.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,3948,6,440400,2017-07-05,11:36:00 AM,412,0,25.77,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,3949,6,440520,2017-07-05,11:38:00 AM,235,0,21.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,3950,6,440640,2017-07-05,11:40:00 AM,387,0,27.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,3951,6,440760,2017-07-05,11:42:00 AM,487,0,28.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,3952,6,440880,2017-07-05,11:44:00 AM,220,0,23.12,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,3953,6,441000,2017-07-05,11:46:00 AM,228,0,25.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,3954,6,441120,2017-07-05,11:48:00 AM,455,0,47.26,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,3955,6,441240,2017-07-05,11:50:00 AM,923,0,103.07,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,3956,6,441360,2017-07-05,11:52:00 AM,1188,0,52.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,3957,6,441480,2017-07-05,11:54:00 AM,649,0,88.57,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,3958,6,441600,2017-07-05,11:56:00 AM,738,0,84.82,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,3959,6,441720,2017-07-05,11:58:00 AM,629,0,112.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,3960,6,441840,2017-07-05,12:00:00 PM,839,0,107.63,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,3961,6,441960,2017-07-05,12:02:00 PM,608,0,105.33,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,3962,6,442080,2017-07-05,12:04:00 PM,400,0,65.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,3963,6,442200,2017-07-05,12:06:00 PM,487,0,57.43,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,3964,6,442320,2017-07-05,12:08:00 PM,983,0,37.24,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,3965,6,442440,2017-07-05,12:10:00 PM,692,0,77.78,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,3966,6,442560,2017-07-05,12:12:00 PM,983,0,76.11,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,3967,6,442680,2017-07-05,12:14:00 PM,1266,0,59.97,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,3968,6,442800,2017-07-05,12:16:00 PM,1348,0,53.82,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,3969,6,442920,2017-07-05,12:18:00 PM,553,0,51.54,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,3970,6,443040,2017-07-05,12:20:00 PM,518,0,58.69,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,3971,6,443160,2017-07-05,12:22:00 PM,714,0,50.43,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,3972,6,443280,2017-07-05,12:24:00 PM,259,0,86.67,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,3973,6,443400,2017-07-05,12:26:00 PM,269,0,72.88,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,3974,6,443520,2017-07-05,12:28:00 PM,427,0,29.34,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,3975,6,443640,2017-07-05,12:30:00 PM,983,0,83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,3976,6,443760,2017-07-05,12:32:00 PM,278,0,28.1,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,3977,6,443880,2017-07-05,12:34:00 PM,259,0,96.59,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,3978,6,444000,2017-07-05,12:36:00 PM,106,0,98.7,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,3979,6,444120,2017-07-05,12:38:00 PM,278,0,65.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,3980,6,444240,2017-07-05,12:40:00 PM,149,0,71.32,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,3981,6,444360,2017-07-05,12:42:00 PM,115,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,3982,6,444480,2017-07-05,12:44:00 PM,149,0,65.4,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,3983,6,444600,2017-07-05,12:46:00 PM,198,0,109.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,3984,6,444720,2017-07-05,12:48:00 PM,269,0,114.86,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,3985,6,444840,2017-07-05,12:50:00 PM,204,0,44.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,3986,6,444960,2017-07-05,12:52:00 PM,70,0,66.83,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,3987,6,445080,2017-07-05,12:54:00 PM,139,0,128,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,3988,6,445200,2017-07-05,12:56:00 PM,762,0,94.52,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,3989,6,445320,2017-07-05,12:58:00 PM,1391,0,64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,3990,6,445440,2017-07-05,1:00:00 PM,228,0,24.68,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,3991,6,445560,2017-07-05,1:02:00 PM,503,0,35.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,3992,6,445680,2017-07-05,1:04:00 PM,812,0,18.62,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,3993,6,445800,2017-07-05,1:06:00 PM,1307,0,52.66,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,3994,6,445920,2017-07-05,1:08:00 PM,191,0,22.63,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,3995,6,446040,2017-07-05,1:10:00 PM,589,0,62.63,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,3996,6,446160,2017-07-05,1:12:00 PM,269,0,122.57,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,3997,6,446280,2017-07-05,1:14:00 PM,307,0,92.49,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,3998,6,446400,2017-07-05,1:16:00 PM,149,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,3999,6,446520,2017-07-05,1:18:00 PM,518,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3723,4000,6,446640,2017-07-05,1:20:00 PM,471,0,36.44,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3724,4001,6,446760,2017-07-05,1:22:00 PM,191,0,19.03,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,4002,6,446880,2017-07-05,1:24:00 PM,243,0,18.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3726,4003,6,447000,2017-07-05,1:26:00 PM,307,0,21.2,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3727,4004,6,447120,2017-07-05,1:28:00 PM,235,0,19.03,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3728,4005,6,447240,2017-07-05,1:30:00 PM,111,0,23.12,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,4006,6,447360,2017-07-05,1:32:00 PM,318,0,61.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,4007,6,447480,2017-07-05,1:34:00 PM,536,0,43.34,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,4008,6,447600,2017-07-05,1:36:00 PM,387,0,50.43,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,4009,6,447720,2017-07-05,1:38:00 PM,278,0,56.2,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,4010,6,447840,2017-07-05,1:40:00 PM,362,0,41.5,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,4011,6,447960,2017-07-05,1:42:00 PM,649,0,28.1,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,4012,6,448080,2017-07-05,1:44:00 PM,278,0,14.36,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,4013,6,448200,2017-07-05,1:46:00 PM,318,0,25.22,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,4014,6,448320,2017-07-05,1:48:00 PM,670,0,61.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,4015,6,448440,2017-07-05,1:50:00 PM,297,0,24.68,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,4016,6,448560,2017-07-05,1:52:00 PM,375,0,28.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,4017,6,448680,2017-07-05,1:54:00 PM,608,0,23.63,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,4018,6,448800,2017-07-05,1:56:00 PM,487,0,30.64,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,4019,6,448920,2017-07-05,1:58:00 PM,762,0,45.25,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,4020,6,449040,2017-07-05,2:00:00 PM,427,0,28.72,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,4021,6,449160,2017-07-05,2:02:00 PM,400,0,26.33,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,4022,6,449280,2017-07-05,2:04:00 PM,387,0,44.29,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,4023,6,449400,2017-07-05,2:06:00 PM,259,0,29.99,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,4024,6,449520,2017-07-05,2:08:00 PM,235,0,23.12,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,4025,6,449640,2017-07-05,2:10:00 PM,553,0,22.14,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,4026,6,449760,2017-07-05,2:12:00 PM,204,0,16.35,1,1,ACTIVE,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
